entry_time,exit_time,entry_price,exit_price,peak_profit,pnl,exit_reason
2020-10-13 09:45:00+05:30,2020-10-13 11:15:00+05:30,11958.8,11966.95,23.7,8.15,PEAK_STAGNANT
2020-10-14 14:25:00+05:30,2020-10-14 15:15:00+05:30,11915.75,11989.4,73.65,73.65,EOD_EXIT
2020-10-16 11:10:00+05:30,2020-10-16 13:45:00+05:30,11767.3,11747.25,11.5,-20.05,PEAK_STAGNANT
2020-10-19 10:00:00+05:30,2020-10-19 10:35:00+05:30,11882.9,11886.25,5.5,3.35,PEAK_STAGNANT
2020-10-19 10:40:00+05:30,2020-10-19 11:50:00+05:30,11890.35,11826.55,0.0,-63.8,ST_TOUCH
2020-10-20 10:45:00+05:30,2020-10-20 11:40:00+05:30,11920.0,11925.95,12.3,5.95,PEAK_STAGNANT
2020-10-21 09:40:00+05:30,2020-10-21 12:40:00+05:30,12012.45,11994.25,0.05,-18.2,PEAK_STAGNANT
2020-10-27 10:50:00+05:30,2020-10-27 12:50:00+05:30,11821.35,11836.85,20.35,15.5,PEAK_STAGNANT
2020-10-27 14:25:00+05:30,2020-10-27 15:15:00+05:30,11874.95,11883.85,17.4,8.9,EOD_EXIT
2020-10-30 09:40:00+05:30,2020-10-30 10:30:00+05:30,11735.55,11724.3,8.65,-11.25,PEAK_STAGNANT
2020-11-02 14:25:00+05:30,2020-11-02 15:00:00+05:30,11707.7,11709.65,13.95,1.95,PEAK_STAGNANT
2020-11-03 09:40:00+05:30,2020-11-03 11:25:00+05:30,11783.05,11809.45,29.6,26.4,PEAK_STAGNANT
2020-11-04 09:40:00+05:30,2020-11-04 10:15:00+05:30,11903.45,11835.8,7.8,-67.65,ST_TOUCH
2020-11-04 14:25:00+05:30,2020-11-04 15:15:00+05:30,11901.15,11907.6,21.65,6.45,EOD_EXIT
2020-11-05 09:45:00+05:30,2020-11-05 10:50:00+05:30,12053.8,12059.7,40.5,5.9,PEAK_STAGNANT
2020-11-06 09:50:00+05:30,2020-11-06 10:35:00+05:30,12189.35,12182.0,18.95,-7.35,PEAK_STAGNANT
2020-11-09 13:40:00+05:30,2020-11-09 15:15:00+05:30,12418.95,12465.55,46.85,46.6,EOD_EXIT
2020-11-10 10:10:00+05:30,2020-11-10 11:30:00+05:30,12556.05,12572.6,35.7,16.55,PEAK_STAGNANT
2020-11-11 14:05:00+05:30,2020-11-11 15:15:00+05:30,12716.7,12752.75,37.5,36.05,EOD_EXIT
2020-11-13 14:05:00+05:30,2020-11-13 15:15:00+05:30,12719.25,12714.65,9.9,-4.6,EOD_EXIT
2020-11-17 13:30:00+05:30,2020-11-17 14:10:00+05:30,12866.4,12862.0,0.5,-4.4,PEAK_STAGNANT
2020-11-18 13:55:00+05:30,2020-11-18 15:15:00+05:30,12901.8,12941.3,42.0,39.5,EOD_EXIT
2020-11-19 10:05:00+05:30,2020-11-19 12:10:00+05:30,12953.4,12950.0,3.0,-3.4,PEAK_STAGNANT
2020-11-20 14:10:00+05:30,2020-11-20 14:45:00+05:30,12867.85,12857.1,13.05,-10.75,PEAK_STAGNANT
2020-11-24 10:25:00+05:30,2020-11-24 14:50:00+05:30,13036.85,13049.2,25.9,12.35,PEAK_STAGNANT
2020-12-01 10:15:00+05:30,2020-12-01 11:40:00+05:30,13040.35,13074.65,39.95,34.3,PEAK_STAGNANT
2020-12-01 14:05:00+05:30,2020-12-01 15:15:00+05:30,13114.8,13101.9,8.95,-12.9,EOD_EXIT
2020-12-03 10:25:00+05:30,2020-12-03 12:20:00+05:30,13177.3,13124.25,0.0,-53.05,ST_TOUCH
2020-12-04 09:40:00+05:30,2020-12-04 11:35:00+05:30,13209.65,13199.45,36.95,-10.2,BREAKEVEN_SL
2020-12-04 13:40:00+05:30,2020-12-04 15:15:00+05:30,13214.55,13257.55,43.0,43.0,EOD_EXIT
2020-12-07 09:45:00+05:30,2020-12-07 10:20:00+05:30,13310.55,13291.05,8.0,-19.5,PEAK_STAGNANT
2020-12-08 09:40:00+05:30,2020-12-08 10:45:00+05:30,13417.45,13410.95,16.45,-6.5,PEAK_STAGNANT
2020-12-08 14:30:00+05:30,2020-12-08 15:15:00+05:30,13416.65,13390.8,0.0,-25.85,EOD_EXIT
2020-12-09 09:40:00+05:30,2020-12-09 10:50:00+05:30,13476.4,13482.75,12.3,6.35,PEAK_STAGNANT
2020-12-09 14:00:00+05:30,2020-12-09 14:40:00+05:30,13523.0,13528.15,20.2,5.15,PEAK_STAGNANT
2020-12-11 09:40:00+05:30,2020-12-11 10:55:00+05:30,13548.35,13561.8,24.8,13.45,PEAK_STAGNANT
2020-12-14 14:00:00+05:30,2020-12-14 15:15:00+05:30,13548.6,13555.5,13.8,6.9,EOD_EXIT
2020-12-15 14:00:00+05:30,2020-12-15 14:50:00+05:30,13565.55,13565.75,12.15,0.2,PEAK_STAGNANT
2020-12-16 09:40:00+05:30,2020-12-16 12:50:00+05:30,13658.35,13614.5,0.0,-43.85,ST_TOUCH
2020-12-16 13:50:00+05:30,2020-12-16 14:40:00+05:30,13672.0,13675.55,14.1,3.55,PEAK_STAGNANT
2020-12-17 09:45:00+05:30,2020-12-17 10:35:00+05:30,13706.55,13718.75,13.55,12.2,PEAK_STAGNANT
2020-12-17 11:20:00+05:30,2020-12-17 12:55:00+05:30,13726.2,13728.4,11.05,2.2,PEAK_STAGNANT
2020-12-17 13:30:00+05:30,2020-12-17 14:25:00+05:30,13757.15,13735.6,13.05,-21.55,ST_TOUCH
2020-12-21 10:25:00+05:30,2020-12-21 11:05:00+05:30,13762.6,13735.75,11.3,-26.85,PEAK_STAGNANT
2020-12-22 14:05:00+05:30,2020-12-22 14:50:00+05:30,13402.15,13396.3,64.3,-5.85,BREAKEVEN_SL
2020-12-23 09:55:00+05:30,2020-12-23 11:05:00+05:30,13509.9,13527.75,30.4,17.85,PEAK_STAGNANT
2020-12-24 09:40:00+05:30,2020-12-24 10:40:00+05:30,13704.35,13705.6,28.25,1.25,PEAK_STAGNANT
2020-12-24 13:35:00+05:30,2020-12-24 15:15:00+05:30,13730.55,13745.05,33.85,14.5,EOD_EXIT
2020-12-28 10:25:00+05:30,2020-12-28 11:20:00+05:30,13835.65,13831.95,1.1,-3.7,PEAK_STAGNANT
2020-12-29 09:50:00+05:30,2020-12-29 10:30:00+05:30,13961.55,13932.65,4.05,-28.9,PEAK_STAGNANT
2020-12-30 14:00:00+05:30,2020-12-30 14:35:00+05:30,13956.75,13947.8,4.4,-8.95,PEAK_STAGNANT
2020-12-31 10:20:00+05:30,2020-12-31 11:10:00+05:30,13992.2,13985.8,16.4,-6.4,PEAK_STAGNANT
2020-12-31 13:55:00+05:30,2020-12-31 14:15:00+05:30,14006.55,13976.1,11.65,-30.45,ST_TOUCH
2021-01-01 09:55:00+05:30,2021-01-01 10:55:00+05:30,14032.4,14025.75,1.2,-6.65,PEAK_STAGNANT
2021-01-01 14:10:00+05:30,2021-01-01 14:50:00+05:30,14043.45,14042.2,4.65,-1.25,PEAK_STAGNANT
2021-01-04 13:50:00+05:30,2021-01-04 14:15:00+05:30,14108.7,14070.85,6.15,-37.85,ST_TOUCH
2021-01-05 11:30:00+05:30,2021-01-05 13:10:00+05:30,14123.9,14133.0,27.95,9.1,PEAK_STAGNANT
2021-01-05 14:05:00+05:30,2021-01-05 15:15:00+05:30,14169.0,14207.6,38.6,38.6,EOD_EXIT
2021-01-08 10:05:00+05:30,2021-01-08 11:05:00+05:30,14245.2,14267.25,41.75,22.05,PEAK_STAGNANT
2021-01-11 09:40:00+05:30,2021-01-11 10:25:00+05:30,14460.9,14400.5,10.4,-60.4,ST_TOUCH
2021-01-11 13:45:00+05:30,2021-01-11 15:15:00+05:30,14465.1,14484.1,21.7,19.0,EOD_EXIT
2021-01-12 13:40:00+05:30,2021-01-12 15:10:00+05:30,14577.3,14569.6,3.7,-7.7,PEAK_STAGNANT
2021-01-18 14:00:00+05:30,2021-01-18 14:25:00+05:30,14365.75,14353.0,36.3,-12.75,BREAKEVEN_SL
2021-01-19 10:05:00+05:30,2021-01-19 11:15:00+05:30,14403.85,14432.2,49.55,28.35,PEAK_STAGNANT
2021-01-19 13:50:00+05:30,2021-01-19 15:15:00+05:30,14506.25,14518.75,34.15,12.5,EOD_EXIT
2021-01-20 10:30:00+05:30,2021-01-20 11:45:00+05:30,14585.25,14605.9,30.7,20.65,PEAK_STAGNANT
2021-01-20 13:45:00+05:30,2021-01-20 15:15:00+05:30,14626.3,14633.9,38.0,7.6,EOD_EXIT
2021-01-21 10:25:00+05:30,2021-01-21 11:35:00+05:30,14722.45,14737.35,20.2,14.9,PEAK_STAGNANT
2021-02-01 10:45:00+05:30,2021-02-01 12:10:00+05:30,13763.2,13807.45,136.5,44.25,ST_TOUCH
2021-02-01 13:50:00+05:30,2021-02-01 15:10:00+05:30,14182.95,14269.9,100.3,86.95,PEAK_STAGNANT
2021-02-02 09:55:00+05:30,2021-02-02 10:15:00+05:30,14721.05,14629.65,0.0,-91.4,STOP_LOSS
2021-02-02 13:50:00+05:30,2021-02-02 14:45:00+05:30,14638.95,14624.9,38.9,-14.05,BREAKEVEN_SL
2021-02-03 10:00:00+05:30,2021-02-03 11:45:00+05:30,14738.15,14802.8,82.7,64.65,FLAT_ST_EXIT
2021-02-04 11:25:00+05:30,2021-02-04 12:55:00+05:30,14800.25,14822.2,50.85,21.95,PEAK_STAGNANT
2021-02-08 09:55:00+05:30,2021-02-08 11:00:00+05:30,15092.8,15114.55,33.7,21.75,PEAK_STAGNANT
2021-02-08 14:00:00+05:30,2021-02-08 14:45:00+05:30,15143.85,15127.6,13.45,-16.25,PEAK_STAGNANT
2021-02-09 10:30:00+05:30,2021-02-09 12:15:00+05:30,15194.0,15217.6,40.25,23.6,PEAK_STAGNANT
2021-02-11 10:45:00+05:30,2021-02-11 11:25:00+05:30,15153.65,15129.3,5.6,-24.35,PEAK_STAGNANT
2021-02-12 10:45:00+05:30,2021-02-12 11:40:00+05:30,15217.35,15214.6,20.65,-2.75,PEAK_STAGNANT
2021-02-15 10:20:00+05:30,2021-02-15 11:15:00+05:30,15299.1,15307.65,19.45,8.55,PEAK_STAGNANT
2021-02-18 10:30:00+05:30,2021-02-18 11:25:00+05:30,15240.15,15184.95,0.0,-55.2,ST_TOUCH
2021-02-19 10:30:00+05:30,2021-02-19 11:00:00+05:30,15125.45,15060.95,4.45,-64.5,ST_TOUCH
2021-02-23 10:20:00+05:30,2021-02-23 11:10:00+05:30,14800.8,14824.55,45.7,23.75,PEAK_STAGNANT
2021-02-24 10:00:00+05:30,2021-02-25 10:00:00+05:30,14814.8,15142.5,346.9,327.7,PEAK_STAGNANT
2021-02-25 10:30:00+05:30,2021-02-25 11:30:00+05:30,15127.7,15125.7,13.7,-2.0,PEAK_STAGNANT
2021-03-01 09:50:00+05:30,2021-03-01 11:10:00+05:30,14755.35,14786.75,44.6,31.4,PEAK_STAGNANT
2021-03-01 13:40:00+05:30,2021-03-01 15:05:00+05:30,14758.85,14744.55,2.55,-14.3,PEAK_STAGNANT
2021-03-02 10:05:00+05:30,2021-03-02 10:40:00+05:30,14917.0,14872.45,3.55,-44.55,PEAK_STAGNANT
2021-03-03 10:05:00+05:30,2021-03-03 11:10:00+05:30,15044.55,15065.65,44.5,21.1,PEAK_STAGNANT
2021-03-03 13:30:00+05:30,2021-03-03 14:15:00+05:30,15136.45,15135.1,26.5,-1.35,PEAK_STAGNANT
2021-03-08 09:50:00+05:30,2021-03-08 10:30:00+05:30,15077.6,15057.6,26.35,-20.0,PEAK_STAGNANT
2021-03-10 10:10:00+05:30,2021-03-10 12:00:00+05:30,15191.65,15119.5,0.0,-72.15,STOP_LOSS
2021-03-10 14:20:00+05:30,2021-03-10 15:15:00+05:30,15192.1,15181.2,0.0,-10.9,EOD_EXIT
2021-03-16 10:25:00+05:30,2021-03-16 11:10:00+05:30,15019.65,15028.7,26.65,9.05,PEAK_STAGNANT
2021-03-18 09:45:00+05:30,2021-03-18 10:30:00+05:30,14851.7,14776.15,0.0,-75.55,STOP_LOSS
2021-03-19 10:50:00+05:30,2021-03-19 11:15:00+05:30,14590.45,14584.7,32.75,-5.75,BREAKEVEN_SL
2021-03-19 14:00:00+05:30,2021-03-19 15:15:00+05:30,14648.7,14729.0,124.55,80.3,EOD_EXIT
2021-03-23 14:20:00+05:30,2021-03-23 15:10:00+05:30,14861.2,14817.2,16.65,-44.0,PEAK_STAGNANT
2021-03-25 13:45:00+05:30,2021-03-25 14:35:00+05:30,14408.65,14395.35,14.8,-13.3,PEAK_STAGNANT
2021-03-26 10:20:00+05:30,2021-03-26 12:20:00+05:30,14500.45,14519.15,51.35,18.7,PEAK_STAGNANT
2021-03-30 09:40:00+05:30,2021-03-30 12:05:00+05:30,14688.15,14713.4,86.55,25.25,ST_TOUCH
2021-03-30 13:30:00+05:30,2021-03-30 14:40:00+05:30,14798.95,14854.65,70.35,55.7,FLAT_ST_EXIT
2021-04-01 14:15:00+05:30,2021-04-01 15:15:00+05:30,14854.75,14871.5,20.6,16.75,EOD_EXIT
2021-04-05 13:45:00+05:30,2021-04-05 15:05:00+05:30,14627.05,14635.0,37.95,7.95,PEAK_STAGNANT
2021-04-06 09:40:00+05:30,2021-04-06 10:15:00+05:30,14729.8,14687.65,12.5,-42.15,PEAK_STAGNANT
2021-04-06 10:50:00+05:30,2021-04-06 11:45:00+05:30,14729.45,14717.55,41.6,-11.9,BREAKEVEN_SL
2021-04-07 11:05:00+05:30,2021-04-07 11:40:00+05:30,14847.8,14851.3,8.05,3.5,PEAK_STAGNANT
2021-04-08 09:40:00+05:30,2021-04-08 11:00:00+05:30,14937.4,14949.9,14.55,12.5,PEAK_STAGNANT
2021-04-13 09:55:00+05:30,2021-04-13 10:40:00+05:30,14417.15,14383.75,25.0,-33.4,PEAK_STAGNANT
2021-04-13 14:10:00+05:30,2021-04-13 15:15:00+05:30,14463.8,14508.9,45.1,45.1,EOD_EXIT
2021-04-15 14:00:00+05:30,2021-04-15 14:45:00+05:30,14498.45,14500.85,29.4,2.4,PEAK_STAGNANT
2021-04-16 09:55:00+05:30,2021-04-16 11:05:00+05:30,14660.75,14674.1,26.4,13.35,PEAK_STAGNANT
2021-04-19 13:30:00+05:30,2021-04-19 14:35:00+05:30,14340.45,14342.7,24.6,2.25,PEAK_STAGNANT
2021-04-22 14:10:00+05:30,2021-04-22 15:15:00+05:30,14399.35,14406.4,15.75,7.05,EOD_EXIT
2021-04-23 11:10:00+05:30,2021-04-23 12:00:00+05:30,14449.95,14435.1,1.2,-14.85,PEAK_STAGNANT
2021-04-26 10:00:00+05:30,2021-04-26 12:30:00+05:30,14548.8,14483.85,0.0,-64.95,ST_TOUCH
2021-04-27 09:45:00+05:30,2021-04-27 10:30:00+05:30,14549.8,14560.6,30.95,10.8,PEAK_STAGNANT
2021-04-27 10:50:00+05:30,2021-04-27 11:35:00+05:30,14572.2,14587.6,17.75,15.4,PEAK_STAGNANT
2021-04-27 14:10:00+05:30,2021-04-27 15:05:00+05:30,14632.3,14647.0,19.9,14.7,PEAK_STAGNANT
2021-04-28 11:05:00+05:30,2021-04-28 13:40:00+05:30,14782.15,14851.05,84.7,68.9,FLAT_ST_EXIT
2021-04-28 14:20:00+05:30,2021-04-28 15:15:00+05:30,14882.15,14859.45,0.0,-22.7,EOD_EXIT
2021-05-06 09:45:00+05:30,2021-05-06 10:15:00+05:30,14686.95,14619.8,0.0,-67.15,ST_TOUCH
2021-05-07 09:40:00+05:30,2021-05-07 12:10:00+05:30,14856.45,14792.75,0.0,-63.7,ST_TOUCH
2021-05-10 11:20:00+05:30,2021-05-10 12:05:00+05:30,14938.4,14939.55,4.95,1.15,PEAK_STAGNANT
2021-05-17 09:45:00+05:30,2021-05-17 10:45:00+05:30,14763.8,14808.95,57.4,45.15,PEAK_STAGNANT
2021-05-17 13:50:00+05:30,2021-05-17 15:15:00+05:30,14868.25,14926.6,58.35,58.35,EOD_EXIT
2021-05-18 10:40:00+05:30,2021-05-18 11:45:00+05:30,15097.15,15110.25,31.2,13.1,PEAK_STAGNANT
2021-05-18 13:45:00+05:30,2021-05-18 14:25:00+05:30,15127.8,15091.9,0.0,-35.9,ST_TOUCH
2021-05-21 09:40:00+05:30,2021-05-21 12:05:00+05:30,15040.7,15088.95,76.1,48.25,FLAT_ST_EXIT
2021-05-21 14:25:00+05:30,2021-05-21 15:15:00+05:30,15137.55,15177.45,45.4,39.9,EOD_EXIT
2021-05-25 10:10:00+05:30,2021-05-25 10:55:00+05:30,15261.3,15254.05,12.35,-7.25,PEAK_STAGNANT
2021-05-26 10:05:00+05:30,2021-05-26 11:30:00+05:30,15245.1,15290.55,55.9,45.45,PEAK_STAGNANT
2021-05-27 11:05:00+05:30,2021-05-27 12:30:00+05:30,15325.1,15344.7,32.15,19.6,PEAK_STAGNANT
2021-05-31 10:00:00+05:30,2021-05-31 13:25:00+05:30,15460.5,15537.65,110.85,77.15,FLAT_ST_EXIT
2021-06-01 09:40:00+05:30,2021-06-01 09:55:00+05:30,15651.0,15600.75,0.0,-50.25,ST_TOUCH
2021-06-02 14:30:00+05:30,2021-06-02 15:15:00+05:30,15509.8,15587.2,77.4,77.4,EOD_EXIT
2021-06-03 14:05:00+05:30,2021-06-03 14:55:00+05:30,15655.9,15662.65,15.6,6.75,PEAK_STAGNANT
2021-06-04 09:40:00+05:30,2021-06-04 10:35:00+05:30,15714.85,15684.85,15.55,-30.0,ST_TOUCH
2021-06-07 10:20:00+05:30,2021-06-07 11:30:00+05:30,15720.5,15725.95,17.2,5.45,PEAK_STAGNANT
2021-06-07 13:30:00+05:30,2021-06-07 14:10:00+05:30,15747.55,15754.9,13.0,7.35,PEAK_STAGNANT
2021-06-09 09:55:00+05:30,2021-06-09 10:30:00+05:30,15786.1,15778.7,2.3,-7.4,PEAK_STAGNANT
2021-06-10 09:40:00+05:30,2021-06-10 11:20:00+05:30,15699.9,15703.3,15.95,3.4,PEAK_STAGNANT
2021-06-11 09:40:00+05:30,2021-06-11 10:15:00+05:30,15821.3,15806.4,0.1,-14.9,PEAK_STAGNANT
2021-06-14 10:10:00+05:30,2021-06-14 15:15:00+05:30,15732.35,15816.65,84.3,84.3,EOD_EXIT
2021-06-15 09:40:00+05:30,2021-06-15 10:55:00+05:30,15887.3,15890.25,13.5,2.95,PEAK_STAGNANT
2021-06-16 14:00:00+05:30,2021-06-16 14:55:00+05:30,15807.35,15801.0,17.9,-6.35,PEAK_STAGNANT
2021-06-17 10:30:00+05:30,2021-06-17 11:05:00+05:30,15743.8,15742.4,12.15,-1.4,PEAK_STAGNANT
2021-06-21 13:30:00+05:30,2021-06-21 15:15:00+05:30,15686.3,15749.95,63.65,63.65,EOD_EXIT
2021-06-22 09:40:00+05:30,2021-06-22 10:45:00+05:30,15876.55,15867.6,14.75,-8.95,PEAK_STAGNANT
2021-06-24 09:40:00+05:30,2021-06-24 11:35:00+05:30,15756.35,15739.15,0.05,-17.2,PEAK_STAGNANT
2021-06-24 13:40:00+05:30,2021-06-24 14:20:00+05:30,15791.65,15765.55,20.25,-26.1,ST_TOUCH
2021-06-25 14:00:00+05:30,2021-06-25 14:35:00+05:30,15868.15,15858.35,0.1,-9.8,PEAK_STAGNANT
2021-06-29 13:45:00+05:30,2021-06-29 14:00:00+05:30,15788.5,15750.45,0.0,-38.05,ST_TOUCH
2021-06-30 10:40:00+05:30,2021-06-30 11:45:00+05:30,15824.5,15825.45,9.7,0.95,PEAK_STAGNANT
2021-07-05 09:40:00+05:30,2021-07-05 11:30:00+05:30,15814.1,15823.95,16.3,9.85,PEAK_STAGNANT
2021-07-06 09:45:00+05:30,2021-07-06 10:25:00+05:30,15865.8,15853.75,4.7,-12.05,PEAK_STAGNANT
2021-07-06 11:05:00+05:30,2021-07-06 12:35:00+05:30,15879.15,15882.1,27.7,2.95,ST_TOUCH
2021-07-12 10:25:00+05:30,2021-07-12 11:00:00+05:30,15775.5,15779.15,8.95,3.65,PEAK_STAGNANT
2021-07-13 09:50:00+05:30,2021-07-13 10:25:00+05:30,15767.3,15768.05,3.1,0.75,PEAK_STAGNANT
2021-07-13 10:30:00+05:30,2021-07-13 12:40:00+05:30,15767.05,15787.9,26.15,20.85,PEAK_STAGNANT
2021-07-14 10:50:00+05:30,2021-07-14 11:40:00+05:30,15828.95,15833.15,6.95,4.2,PEAK_STAGNANT
2021-07-15 09:40:00+05:30,2021-07-15 10:20:00+05:30,15892.35,15891.65,6.3,-0.7,PEAK_STAGNANT
2021-07-15 10:45:00+05:30,2021-07-15 11:50:00+05:30,15911.55,15925.65,26.3,14.1,PEAK_STAGNANT
2021-07-15 14:25:00+05:30,2021-07-15 14:55:00+05:30,15948.1,15918.95,1.05,-29.15,ST_TOUCH
2021-07-16 09:40:00+05:30,2021-07-16 10:20:00+05:30,15953.7,15913.75,2.15,-39.95,ST_TOUCH
2021-07-22 09:40:00+05:30,2021-07-22 11:20:00+05:30,15765.65,15805.95,44.5,40.3,PEAK_STAGNANT
2021-07-27 10:10:00+05:30,2021-07-27 10:55:00+05:30,15868.75,15854.4,7.45,-14.35,PEAK_STAGNANT
2021-07-29 10:15:00+05:30,2021-07-29 11:50:00+05:30,15767.2,15785.95,32.15,18.75,PEAK_STAGNANT
2021-07-29 13:35:00+05:30,2021-07-29 14:25:00+05:30,15806.85,15795.35,8.2,-11.5,PEAK_STAGNANT
2021-07-30 10:00:00+05:30,2021-07-30 14:25:00+05:30,15822.45,15846.95,33.95,24.5,PEAK_STAGNANT
2021-08-02 10:50:00+05:30,2021-08-02 11:55:00+05:30,15866.4,15870.1,11.35,3.7,PEAK_STAGNANT
2021-08-03 09:55:00+05:30,2021-08-03 11:15:00+05:30,15958.55,15976.15,22.6,17.6,PEAK_STAGNANT
2021-08-03 11:30:00+05:30,2021-08-03 14:05:00+05:30,15988.1,16041.85,54.5,53.75,FLAT_ST_EXIT
2021-08-04 09:55:00+05:30,2021-08-04 11:15:00+05:30,16258.7,16253.6,27.25,-5.1,PEAK_STAGNANT
2021-08-04 14:05:00+05:30,2021-08-04 14:50:00+05:30,16263.3,16252.65,19.55,-10.65,PEAK_STAGNANT
2021-08-09 09:40:00+05:30,2021-08-09 10:20:00+05:30,16303.15,16300.95,13.25,-2.2,PEAK_STAGNANT
2021-08-10 09:40:00+05:30,2021-08-10 10:20:00+05:30,16312.2,16305.05,10.5,-7.15,PEAK_STAGNANT
2021-08-10 10:45:00+05:30,2021-08-10 11:25:00+05:30,16320.75,16335.2,27.55,14.45,PEAK_STAGNANT
2021-08-11 13:30:00+05:30,2021-08-11 14:10:00+05:30,16261.8,16252.75,8.15,-9.05,PEAK_STAGNANT
2021-08-12 10:05:00+05:30,2021-08-12 10:50:00+05:30,16331.05,16329.25,5.5,-1.8,PEAK_STAGNANT
2021-08-12 11:20:00+05:30,2021-08-12 13:00:00+05:30,16330.7,16351.0,24.0,20.3,PEAK_STAGNANT
2021-08-13 09:40:00+05:30,2021-08-13 12:20:00+05:30,16442.05,16491.65,53.6,49.6,FLAT_ST_EXIT
2021-08-16 11:20:00+05:30,2021-08-16 11:55:00+05:30,16572.8,16556.2,1.3,-16.6,PEAK_STAGNANT
2021-08-17 10:45:00+05:30,2021-08-17 11:55:00+05:30,16578.75,16541.7,5.45,-37.05,ST_TOUCH
2021-08-17 13:45:00+05:30,2021-08-17 14:40:00+05:30,16561.45,16563.6,14.2,2.15,PEAK_STAGNANT
2021-08-18 10:35:00+05:30,2021-08-18 11:45:00+05:30,16694.3,16651.25,0.0,-43.05,ST_TOUCH
2021-08-23 13:45:00+05:30,2021-08-23 14:40:00+05:30,16513.95,16516.5,12.8,2.55,PEAK_STAGNANT
2021-08-24 11:10:00+05:30,2021-08-24 11:55:00+05:30,16532.1,16546.45,18.9,14.35,PEAK_STAGNANT
2021-08-24 13:30:00+05:30,2021-08-24 14:55:00+05:30,16589.2,16638.45,49.25,49.25,FLAT_ST_EXIT
2021-08-27 10:30:00+05:30,2021-08-27 12:25:00+05:30,16662.25,16687.3,28.95,25.05,PEAK_STAGNANT
2021-08-27 13:30:00+05:30,2021-08-27 15:15:00+05:30,16711.05,16707.85,6.05,-3.2,EOD_EXIT
2021-08-30 09:40:00+05:30,2021-08-30 11:10:00+05:30,16832.35,16869.25,45.55,36.9,PEAK_STAGNANT
2021-08-30 13:30:00+05:30,2021-08-30 14:50:00+05:30,16887.25,16901.2,25.15,13.95,PEAK_STAGNANT
2021-08-31 14:30:00+05:30,2021-08-31 15:15:00+05:30,17069.75,17142.9,73.15,73.15,EOD_EXIT
2021-09-01 10:00:00+05:30,2021-09-01 10:20:00+05:30,17222.3,17158.45,0.0,-63.85,ST_TOUCH
2021-09-02 10:45:00+05:30,2021-09-02 12:50:00+05:30,17136.3,17184.4,48.1,48.1,FLAT_ST_EXIT
2021-09-02 14:00:00+05:30,2021-09-02 15:15:00+05:30,17208.6,17236.45,31.2,27.85,EOD_EXIT
2021-09-14 10:30:00+05:30,2021-09-14 11:25:00+05:30,17426.25,17410.15,2.4,-16.1,PEAK_STAGNANT
2021-09-15 10:00:00+05:30,2021-09-15 11:10:00+05:30,17447.1,17452.45,15.1,5.35,PEAK_STAGNANT
2021-09-15 13:40:00+05:30,2021-09-15 14:45:00+05:30,17514.1,17529.25,15.5,15.15,PEAK_STAGNANT
2021-09-16 13:50:00+05:30,2021-09-16 15:15:00+05:30,17599.1,17622.7,41.7,23.6,EOD_EXIT
2021-09-17 10:25:00+05:30,2021-09-17 11:15:00+05:30,17770.6,17738.25,17.5,-32.35,ST_TOUCH
2021-09-22 10:50:00+05:30,2021-09-22 11:15:00+05:30,17589.0,17553.25,20.05,-35.75,ST_TOUCH
2021-09-23 09:55:00+05:30,2021-09-23 10:40:00+05:30,17703.05,17723.25,22.05,20.2,PEAK_STAGNANT
2021-09-23 11:05:00+05:30,2021-09-23 11:55:00+05:30,17735.0,17737.95,4.1,2.95,PEAK_STAGNANT
2021-09-23 14:25:00+05:30,2021-09-23 15:15:00+05:30,17794.25,17824.6,39.1,30.35,EOD_EXIT
2021-09-29 13:30:00+05:30,2021-09-29 15:00:00+05:30,17709.75,17717.45,60.55,7.7,ST_TOUCH
2021-10-04 09:45:00+05:30,2021-10-04 11:20:00+05:30,17671.4,17720.1,75.2,48.7,FLAT_ST_EXIT
2021-10-04 13:40:00+05:30,2021-10-04 14:25:00+05:30,17706.3,17698.1,5.9,-8.2,PEAK_STAGNANT
2021-10-07 09:40:00+05:30,2021-10-07 10:20:00+05:30,17817.9,17806.1,2.1,-11.8,PEAK_STAGNANT
2021-10-07 11:15:00+05:30,2021-10-07 13:00:00+05:30,17809.7,17839.1,42.9,29.4,PEAK_STAGNANT
2021-10-08 10:35:00+05:30,2021-10-08 12:10:00+05:30,17939.3,17864.75,0.0,-74.55,STOP_LOSS
2021-10-08 14:25:00+05:30,2021-10-08 15:15:00+05:30,17934.95,17890.2,0.0,-44.75,EOD_EXIT
2021-10-11 10:00:00+05:30,2021-10-11 12:00:00+05:30,17972.6,17981.15,54.25,8.55,PEAK_STAGNANT
2021-10-12 14:10:00+05:30,2021-10-12 15:15:00+05:30,17963.85,18004.4,40.55,40.55,EOD_EXIT
2021-10-13 09:40:00+05:30,2021-10-13 10:20:00+05:30,18089.35,18106.8,34.55,17.45,PEAK_STAGNANT
2021-10-13 10:35:00+05:30,2021-10-13 12:05:00+05:30,18126.05,18133.5,16.25,7.45,PEAK_STAGNANT
2021-10-13 13:50:00+05:30,2021-10-13 14:25:00+05:30,18187.8,18182.0,2.75,-5.8,PEAK_STAGNANT
2021-10-14 10:05:00+05:30,2021-10-14 12:20:00+05:30,18285.7,18302.15,34.3,16.45,PEAK_STAGNANT
