direction,entry_tier,entry_time,exit_time,entry_price,exit_price,sl_at_entry,sl_at_exit,be_triggered,pnl,mfe_pts,mae_pts,peak_profit_pts,exit_reason,holding_mins,holding_time,opt_dS,opt_delta_entry,opt_delta_exit,opt_gamma,opt_theta_daily,opt_vega,opt_vix_entry,opt_vix_exit,opt_vix_chg,opt_delta_effect,opt_gamma_effect,opt_gamma_pnl,opt_theta_effect,opt_vega_effect,opt_change,opt_pnl_per_lot,opt_gross_pnl,opt_slippage,opt_pnl_total,opt_breakeven_dS
short,B,2025-02-03 10:05:00+05:30,2025-02-03 10:40:00+05:30,23261.85,23309.7,23290.853303566317,23290.853303566317,False,-47.85,22.15,53.8,16.35,STOP_LOSS,35,0H:35M,47.85,-0.2,-0.16172,0.0008,-10.0,6.0,,,0.0,-8.7457,0.0,68.6887,-0.9333,0.0,-9.6791,-9.6791,-725.93,50.0,-775.93,-4.6239
short,B,2025-02-03 10:50:00+05:30,2025-02-03 11:10:00+05:30,23300.4,23322.65,23321.93272280513,23321.93272280513,False,-22.25,2.1,27.95,0.0,STOP_LOSS,20,0H:20M,22.25,-0.2,-0.1822,0.0008,-10.0,6.0,,,0.0,-4.2718,0.0,14.8519,-0.5333,0.0,-4.8051,-4.8051,-360.38,50.0,-410.38,-2.6526
long,C,2025-02-04 09:30:00+05:30,2025-02-04 10:00:00+05:30,23510.6,23550.2,23469.16346778668,23551.582546791,True,39.6,71.4,3.2,61.8,TRAIL_SL,30,0H:30M,39.6,0.2,0.23168,0.0008,-10.0,6.0,,,0.0,8.4845,0.0,47.0448,-0.8,0.0,7.6845,7.6845,576.34,50.0,526.34,3.9685
long,A,2025-02-04 10:05:00+05:30,2025-02-04 10:25:00+05:30,23540.9,23500.95,23506.708033990242,23506.708033990242,False,-39.95,14.45,56.5,0.0,STOP_LOSS,20,0H:20M,-39.95,0.2,0.16804,0.0008,-10.0,6.0,,,0.0,-7.4154,0.0,47.8801,-0.5333,0.0,-7.9488,-7.9488,-596.16,50.0,-646.16,2.6526
long,C,2025-02-04 11:35:00+05:30,2025-02-04 13:00:00+05:30,23557.05,23601.65,23524.492164089705,23603.523041077773,True,44.6,74.4,29.8,62.0,TRAIL_SL,85,1H:25M,44.6,0.2,0.23568,0.0008,-10.0,6.0,,,0.0,9.6361,0.0,59.6748,-2.2667,0.0,7.3694,7.3694,552.71,50.0,502.71,11.0875
long,A,2025-02-04 13:00:00+05:30,2025-02-04 13:40:00+05:30,23601.65,23670.55,23569.69660453481,23671.534199740927,True,68.9,95.45,20.85,86.7,TRAIL_SL,40,0H:40M,68.9,0.2,0.25512,0.0008,-10.0,6.0,,,0.0,15.489,0.0,142.4163,-1.0667,0.0,14.4223,14.4223,1081.67,50.0,1031.67,5.2776
long,A,2025-02-05 09:30:00+05:30,2025-02-05 11:15:00+05:30,23763.75,23715.5,23725.832677349514,23725.832677349514,False,-48.25,36.2,49.25,33.8,STOP_LOSS,105,1H:45M,-48.25,0.2,0.1614,0.0008,-10.0,6.0,,,0.0,-8.8119,0.0,69.8419,-2.8,0.0,-11.6119,-11.6119,-870.89,50.0,-920.89,13.6285
short,C,2025-02-06 09:45:00+05:30,2025-02-06 13:20:00+05:30,23661.5,23596.5,23681.035982416037,23590.373320795312,True,65.0,86.4,0.6,80.05,TRAIL_SL,215,3H:35M,-65.0,-0.2,-0.252,0.0008,-10.0,6.0,,,0.0,14.521,0.0,126.75,-5.7333,0.0,8.7877,8.7877,659.08,50.0,609.08,-27.1883
short,C,2025-02-07 10:20:00+05:30,2025-02-07 10:35:00+05:30,23521.75,23565.35,23557.507265156968,23557.507265156968,False,-43.6,28.15,43.6,0.0,STOP_LOSS,15,0H:15M,43.6,-0.2,-0.16512,0.0008,-10.0,6.0,,,0.0,-8.0357,0.0,57.0288,-0.4,0.0,-8.4357,-8.4357,-632.67,50.0,-682.67,-1.9921
long,C,2025-02-07 11:20:00+05:30,2025-02-07 12:00:00+05:30,23668.2,23626.9,23633.25349092544,23633.25349092544,False,-41.3,26.3,43.2,15.4,STOP_LOSS,40,0H:40M,-41.3,0.2,0.16696,0.0008,-10.0,6.0,,,0.0,-7.646,0.0,51.1707,-1.0667,0.0,-8.7126,-8.7126,-653.45,50.0,-703.45,5.2776
short,C,2025-02-10 09:30:00+05:30,2025-02-10 10:35:00+05:30,23443.2,23399.35,23473.344997922948,23387.3439052937,True,43.85,85.6,18.2,71.55,TRAIL_SL,65,1H:05M,-43.85,-0.2,-0.23508,0.0008,-10.0,6.0,,,0.0,9.4622,0.0,57.6847,-1.7333,0.0,7.7289,7.7289,579.67,50.0,529.67,-8.5214
short,B,2025-02-10 10:35:00+05:30,2025-02-10 13:25:00+05:30,23399.35,23351.95,23420.201730734836,23338.702848366283,True,47.4,74.8,6.8,71.5,TRAIL_SL,170,2H:50M,-47.4,-0.2,-0.23792,0.0008,-10.0,6.0,,,0.0,10.2888,0.0,67.4028,-4.5333,0.0,5.7555,5.7555,431.66,50.0,381.66,-21.7229
short,C,2025-02-11 09:30:00+05:30,2025-02-11 09:35:00+05:30,23310.5,23333.05,23329.036869020623,23329.036869020623,False,-22.55,3.2,36.2,0.0,STOP_LOSS,5,0H:05M,22.55,-0.2,-0.18196,0.0008,-10.0,6.0,,,0.0,-4.3269,0.0,15.2551,-0.1333,0.0,-4.4603,-4.4603,-334.52,50.0,-384.52,-0.6658
short,B,2025-02-11 10:25:00+05:30,2025-02-11 13:15:00+05:30,23289.0,23089.0,23306.62185303051,23051.251177613893,True,200.0,266.55,12.75,257.8,TRAIL_SL,170,2H:50M,-200.0,-0.2,-0.36,0.0008,-10.0,6.0,,,0.0,54.4,0.0,1200.0,-4.5333,0.0,49.8667,49.8667,3740.0,50.0,3690.0,-21.7229
short,C,2025-02-11 13:15:00+05:30,2025-02-11 14:10:00+05:30,23089.0,23052.65,23118.617109081715,23022.462262981888,True,36.35,102.35,4.6,87.05,TRAIL_SL,55,0H:55M,-36.35,-0.2,-0.22908,0.0008,-10.0,6.0,,,0.0,7.7457,0.0,39.6397,-1.4667,0.0,6.279,6.279,470.93,50.0,420.93,-7.2288
short,C,2025-02-12 09:30:00+05:30,2025-02-12 10:05:00+05:30,22935.3,22844.45,22964.850666980165,22843.04700863286,True,90.85,120.8,10.65,115.7,TRAIL_SL,35,0H:35M,-90.85,-0.2,-0.27268,0.0008,-10.0,6.0,,,0.0,21.1413,0.0,247.6117,-0.9333,0.0,20.208,20.208,1515.6,50.0,1465.6,-4.6239
short,B,2025-02-12 10:15:00+05:30,2025-02-12 10:30:00+05:30,22856.15,22889.85,22888.574006654224,22888.574006654224,False,-33.7,18.7,34.6,0.0,STOP_LOSS,15,0H:15M,33.7,-0.2,-0.17304,0.0008,-10.0,6.0,,,0.0,-6.3312,0.0,34.0707,-0.4,0.0,-6.7312,-6.7312,-504.84,50.0,-554.84,-1.9921
short,B,2025-02-12 11:00:00+05:30,2025-02-12 11:05:00+05:30,22897.65,22936.95,22929.4765159266,22929.4765159266,False,-39.3,25.45,43.55,0.0,STOP_LOSS,5,0H:05M,39.3,-0.2,-0.16856,0.0008,-10.0,6.0,,,0.0,-7.304,0.0,46.3347,-0.1333,0.0,-7.4373,-7.4373,-557.8,50.0,-607.8,-0.6658
long,C,2025-02-12 11:45:00+05:30,2025-02-12 12:15:00+05:30,23004.6,23016.1,22948.071158629242,23030.349388964212,True,11.5,72.8,31.2,53.4,TRAIL_SL,30,0H:30M,11.5,0.2,0.2092,0.0008,-10.0,6.0,,,0.0,2.3476,0.0,3.9675,-0.8,0.0,1.5476,1.5476,116.07,50.0,66.07,3.9685
long,C,2025-02-13 09:30:00+05:30,2025-02-13 10:20:00+05:30,23103.2,23158.4,23047.66381407334,23164.21582482803,True,55.2,89.3,15.45,83.45,TRAIL_SL,50,0H:50M,55.2,0.2,0.24416,0.0008,-10.0,6.0,,,0.0,12.1369,0.0,91.4112,-1.3333,0.0,10.8036,10.8036,810.27,50.0,760.27,6.5801
long,A,2025-02-13 10:20:00+05:30,2025-02-13 12:10:00+05:30,23158.4,23195.8,23118.743717250898,23210.462850080617,True,37.4,77.1,26.65,65.25,TRAIL_SL,110,1H:50M,37.4,0.2,0.22992,0.0008,-10.0,6.0,,,0.0,7.9836,0.0,41.9628,-2.9333,0.0,5.0502,5.0502,378.77,50.0,328.77,14.26
long,C,2025-02-13 12:10:00+05:30,2025-02-13 13:10:00+05:30,23195.8,23153.1,23171.895947502322,23171.895947502322,False,-42.7,14.2,42.7,10.0,STOP_LOSS,60,1H:00M,-42.7,0.2,0.16584,0.0008,-10.0,6.0,,,0.0,-7.8836,0.0,54.6987,-1.6,0.0,-9.4836,-9.4836,-711.27,50.0,-761.27,7.8759
short,C,2025-02-14 10:35:00+05:30,2025-02-14 11:10:00+05:30,22951.75,22893.95,22983.07072057937,22866.81861871699,True,57.8,108.45,2.5,106.85,TRAIL_SL,35,0H:35M,-57.8,-0.2,-0.24624,0.0008,-10.0,6.0,,,0.0,12.7627,0.0,100.2252,-0.9333,0.0,11.8294,11.8294,887.2,50.0,837.2,-4.6239
short,B,2025-02-14 11:30:00+05:30,2025-02-14 11:40:00+05:30,22871.85,22901.15,22898.05459295356,22898.05459295356,False,-29.3,25.8,30.15,23.25,STOP_LOSS,10,0H:10M,29.3,-0.2,-0.17656,0.0008,-10.0,6.0,,,0.0,-5.5509,0.0,25.7547,-0.2667,0.0,-5.8176,-5.8176,-436.32,50.0,-486.32,-1.3298
short,B,2025-02-14 12:25:00+05:30,2025-02-14 14:10:00+05:30,22847.7,22802.05,22872.750614063196,22792.27379895831,True,45.65,72.85,19.25,70.45,TRAIL_SL,105,1H:45M,-45.65,-0.2,-0.23652,0.0008,-10.0,6.0,,,0.0,9.8802,0.0,62.5177,-2.8,0.0,7.0802,7.0802,531.02,50.0,481.02,-13.6285
short,C,2025-02-17 10:00:00+05:30,2025-02-17 10:20:00+05:30,22749.85,22805.5,22784.752659854475,22784.752659854475,False,-55.65,3.25,75.9,0.0,STOP_LOSS,20,0H:20M,55.65,-0.2,-0.15548,0.0008,-10.0,6.0,,,0.0,-10.0151,0.0,92.9077,-0.5333,0.0,-10.5484,-10.5484,-791.13,50.0,-841.13,-2.6526
short,B,2025-02-18 11:00:00+05:30,2025-02-18 11:45:00+05:30,22848.45,22875.1,22868.599643095335,22868.599643095335,False,-26.65,46.95,52.25,34.75,STOP_LOSS,45,0H:45M,26.65,-0.2,-0.17868,0.0008,-10.0,6.0,,,0.0,-5.0743,0.0,21.3067,-1.2,0.0,-6.2743,-6.2743,-470.57,50.0,-520.57,-5.9297
short,B,2025-02-19 09:30:00+05:30,2025-02-19 09:45:00+05:30,22890.65,22955.05,22915.157426706206,22915.157426706206,False,-64.4,8.55,74.25,0.0,STOP_LOSS,15,0H:15M,64.4,-0.2,-0.14848,0.0008,-10.0,6.0,,,0.0,-11.387,0.0,124.4208,-0.4,0.0,-11.787,-11.787,-884.02,50.0,-934.02,-1.9921
long,C,2025-02-19 09:55:00+05:30,2025-02-19 10:45:00+05:30,22989.1,22994.55,22950.105445195793,23017.558511923016,True,5.45,60.85,34.85,47.35,TRAIL_SL,50,0H:50M,5.45,0.2,0.20436,0.0008,-10.0,6.0,,,0.0,1.1007,0.0,0.8911,-1.3333,0.0,-0.2326,-0.2326,-17.45,50.0,-67.45,6.5801
long,A,2025-02-19 10:45:00+05:30,2025-02-19 10:55:00+05:30,22994.55,22927.95,22961.719575762785,22961.719575762785,False,-66.6,0.45,68.3,0.0,STOP_LOSS,10,0H:10M,-66.6,0.2,0.14672,0.0008,-10.0,6.0,,,0.0,-11.7232,0.0,133.0668,-0.2667,0.0,-11.9899,-11.9899,-899.24,50.0,-949.24,1.3298
short,C,2025-02-20 09:30:00+05:30,2025-02-20 09:35:00+05:30,22866.9,22891.15,22889.759901624326,22889.759901624326,False,-24.25,0.0,29.0,0.0,STOP_LOSS,5,0H:05M,24.25,-0.2,-0.1806,0.0008,-10.0,6.0,,,0.0,-4.6383,0.0,17.6419,-0.1333,0.0,-4.7716,-4.7716,-357.87,50.0,-407.87,-0.6658
short,B,2025-02-20 10:00:00+05:30,2025-02-20 11:05:00+05:30,22874.7,22910.0,22900.742613280607,22900.742613280607,False,-35.3,15.85,36.75,0.95,STOP_LOSS,65,1H:05M,35.3,-0.2,-0.17176,0.0008,-10.0,6.0,,,0.0,-6.6114,0.0,37.3827,-1.7333,0.0,-8.3447,-8.3447,-625.86,50.0,-675.86,-8.5214
short,C,2025-02-21 09:40:00+05:30,2025-02-21 10:30:00+05:30,22843.5,22790.35,22860.460971061755,22777.391779208403,True,53.15,110.2,9.45,82.85,TRAIL_SL,50,0H:50M,-53.15,-0.2,-0.24252,0.0008,-10.0,6.0,,,0.0,11.647,0.0,84.7477,-1.3333,0.0,10.3136,10.3136,773.52,50.0,723.52,-6.5801
short,B,2025-02-21 10:30:00+05:30,2025-02-21 12:30:00+05:30,22790.35,22822.35,22810.24219841904,22810.24219841904,False,-32.0,49.65,32.6,46.1,STOP_LOSS,120,2H:00M,32.0,-0.2,-0.1744,0.0008,-10.0,6.0,,,0.0,-6.0314,0.0,30.72,-3.2,0.0,-9.2314,-9.2314,-692.35,50.0,-742.35,-15.5184
short,C,2025-02-24 09:30:00+05:30,2025-02-24 10:30:00+05:30,22627.4,22574.1,22653.215162209588,22568.29425843797,True,53.3,79.05,1.3,74.7,TRAIL_SL,60,1H:00M,-53.3,-0.2,-0.24264,0.0008,-10.0,6.0,,,0.0,11.6827,0.0,85.2267,-1.6,0.0,10.0827,10.0827,756.2,50.0,706.2,-7.8759
short,B,2025-02-24 10:30:00+05:30,2025-02-24 11:40:00+05:30,22574.1,22610.1,22591.859609311203,22591.859609311203,False,-36.0,24.0,37.75,19.55,STOP_LOSS,70,1H:10M,36.0,-0.2,-0.1712,0.0008,-10.0,6.0,,,0.0,-6.7334,0.0,38.88,-1.8667,0.0,-8.6001,-8.6001,-645.01,50.0,-695.01,-9.1653
short,C,2025-02-28 09:30:00+05:30,2025-02-28 13:00:00+05:30,22279.65,22135.45,22310.17363817679,22124.80549862045,True,144.2,174.5,20.85,169.35,TRAIL_SL,210,3H:30M,-144.2,-0.2,-0.31536,0.0008,-10.0,6.0,,,0.0,36.3257,0.0,623.8092,-5.6,0.0,30.7257,30.7257,2304.43,50.0,2254.43,-26.5863
short,C,2025-02-28 13:00:00+05:30,2025-02-28 14:40:00+05:30,22135.45,22173.3,22154.514290172156,22154.514290172156,False,-37.85,23.9,37.85,16.75,STOP_LOSS,100,1H:40M,37.85,-0.2,-0.16972,0.0008,-10.0,6.0,,,0.0,-7.0543,0.0,42.9787,-2.6667,0.0,-9.7209,-9.7209,-729.07,50.0,-779.07,-12.9956
short,C,2025-03-03 09:50:00+05:30,2025-03-03 10:25:00+05:30,22053.65,22100.2,22085.927573923764,22085.927573923764,False,-46.55,41.4,50.55,34.85,STOP_LOSS,35,0H:35M,46.55,-0.2,-0.16276,0.0008,-10.0,6.0,,,0.0,-8.5299,0.0,65.0071,-0.9333,0.0,-9.4632,-9.4632,-709.74,50.0,-759.74,-4.6239
short,B,2025-03-03 10:30:00+05:30,2025-03-03 12:30:00+05:30,22059.35,22103.7,22089.657628765042,22089.657628765042,False,-44.35,54.65,44.55,47.4,STOP_LOSS,120,2H:00M,44.35,-0.2,-0.16452,0.0008,-10.0,6.0,,,0.0,-8.1619,0.0,59.0077,-3.2,0.0,-11.3619,-11.3619,-852.14,50.0,-902.14,-15.5184
short,C,2025-03-04 09:30:00+05:30,2025-03-04 09:45:00+05:30,22023.6,22058.5,22057.610804985125,22057.610804985125,False,-34.9,11.05,45.75,0.0,STOP_LOSS,15,0H:15M,34.9,-0.2,-0.17208,0.0008,-10.0,6.0,,,0.0,-6.5415,0.0,36.5403,-0.4,0.0,-6.9415,-6.9415,-520.61,50.0,-570.61,-1.9921
short,B,2025-03-04 10:05:00+05:30,2025-03-04 10:20:00+05:30,22039.45,22074.35,22067.955690760857,22067.955690760857,False,-34.9,7.35,37.4,0.0,STOP_LOSS,15,0H:15M,34.9,-0.2,-0.17208,0.0008,-10.0,6.0,,,0.0,-6.5415,0.0,36.5403,-0.4,0.0,-6.9415,-6.9415,-520.61,50.0,-570.61,-1.9921
long,C,2025-03-05 09:30:00+05:30,2025-03-05 10:00:00+05:30,22208.95,22234.9,22172.429181985568,22239.23891438154,True,25.95,56.2,8.35,48.8,TRAIL_SL,30,0H:30M,25.95,0.2,0.22076,0.0008,-10.0,6.0,,,0.0,5.4324,0.0,20.2021,-0.8,0.0,4.6324,4.6324,347.43,50.0,297.43,3.9685
long,A,2025-03-05 10:10:00+05:30,2025-03-05 11:05:00+05:30,22239.0,22274.45,22205.945365864445,22274.968520212642,True,35.45,57.35,27.9,47.95,TRAIL_SL,55,0H:55M,35.45,0.2,0.22836,0.0008,-10.0,6.0,,,0.0,7.5424,0.0,37.7011,-1.4667,0.0,6.0757,6.0757,455.68,50.0,405.68,7.2288
long,A,2025-03-05 11:05:00+05:30,2025-03-05 12:40:00+05:30,22274.45,22372.3,22250.98610170191,22378.35978864664,True,97.85,120.45,0.35,114.3,TRAIL_SL,95,1H:35M,97.85,0.2,0.27828,0.0008,-10.0,6.0,,,0.0,23.0169,0.0,287.2387,-2.5333,0.0,20.4835,20.4835,1536.26,50.0,1486.26,12.3611
long,A,2025-03-05 12:40:00+05:30,2025-03-05 13:05:00+05:30,22372.3,22344.25,22350.890300320847,22350.890300320847,False,-28.05,5.35,39.2,0.0,STOP_LOSS,25,0H:25M,-28.05,0.2,0.17756,0.0008,-10.0,6.0,,,0.0,-5.3268,0.0,23.6041,-0.6667,0.0,-5.9934,-5.9934,-449.51,50.0,-499.51,3.3114
long,C,2025-03-06 11:10:00+05:30,2025-03-06 11:20:00+05:30,22436.25,22363.6,22396.274519257957,22396.274519257957,False,-72.65,2.55,74.15,0.0,STOP_LOSS,10,0H:10M,-72.65,0.2,0.14188,0.0008,-10.0,6.0,,,0.0,-12.6299,0.0,158.3407,-0.2667,0.0,-12.8966,-12.8966,-967.24,50.0,-1017.24,1.3298
long,A,2025-03-06 12:05:00+05:30,2025-03-06 12:55:00+05:30,22404.2,22452.8,22368.905841039163,22453.72943641663,True,48.6,81.7,5.8,64.6,TRAIL_SL,50,0H:50M,48.6,0.2,0.23888,0.0008,-10.0,6.0,,,0.0,10.5703,0.0,70.8588,-1.3333,0.0,9.237,9.237,692.77,50.0,642.77,6.5801
long,A,2025-03-06 12:55:00+05:30,2025-03-06 14:25:00+05:30,22452.8,22494.85,22422.765689788826,22503.655761008296,True,42.05,76.15,6.35,63.1,TRAIL_SL,90,1H:30M,42.05,0.2,0.23364,0.0008,-10.0,6.0,,,0.0,9.0466,0.0,53.0461,-2.4,0.0,6.6466,6.6466,498.49,50.0,448.49,11.725
long,C,2025-03-07 09:30:00+05:30,2025-03-07 09:35:00+05:30,22562.6,22485.1,22518.65512737163,22518.65512737163,False,-77.5,1.15,77.5,0.0,STOP_LOSS,5,0H:05M,-77.5,0.2,0.138,0.0008,-10.0,6.0,,,0.0,-13.3377,0.0,180.1875,-0.1333,0.0,-13.4711,-13.4711,-1010.33,50.0,-1060.33,0.6658
long,A,2025-03-07 10:30:00+05:30,2025-03-07 12:00:00+05:30,22582.05,22532.45,22545.782079456207,22545.782079456207,False,-49.6,51.75,55.85,37.7,STOP_LOSS,90,1H:30M,-49.6,0.2,0.16032,0.0008,-10.0,6.0,,,0.0,-9.0343,0.0,73.8048,-2.4,0.0,-11.4343,-11.4343,-857.58,50.0,-907.58,11.725
long,C,2025-03-10 09:35:00+05:30,2025-03-10 12:10:00+05:30,22623.1,22587.5,22590.57808457758,22590.57808457758,False,-35.6,53.65,40.75,44.45,STOP_LOSS,155,2H:35M,-35.6,0.2,0.17152,0.0008,-10.0,6.0,,,0.0,-6.6638,0.0,38.0208,-4.1333,0.0,-10.7971,-10.7971,-809.78,50.0,-859.78,19.8765
short,C,2025-03-11 09:30:00+05:30,2025-03-11 09:45:00+05:30,22360.1,22399.75,22390.413767525883,22390.413767525883,False,-39.65,11.05,48.7,0.0,STOP_LOSS,15,0H:15M,39.65,-0.2,-0.16828,0.0008,-10.0,6.0,,,0.0,-7.364,0.0,47.1637,-0.4,0.0,-7.764,-7.764,-582.3,50.0,-632.3,-1.9921
short,B,2025-03-11 10:00:00+05:30,2025-03-11 10:20:00+05:30,22398.65,22428.8,22428.280606386204,22428.280606386204,False,-30.15,19.6,34.9,0.0,STOP_LOSS,20,0H:20M,30.15,-0.2,-0.17588,0.0008,-10.0,6.0,,,0.0,-5.7028,0.0,27.2707,-0.5333,0.0,-6.2361,-6.2361,-467.71,50.0,-517.71,-2.6526
short,B,2025-03-11 10:30:00+05:30,2025-03-11 10:40:00+05:30,22405.4,22441.0,22429.227771402395,22429.227771402395,False,-35.6,3.6,43.95,0.0,STOP_LOSS,10,0H:10M,35.6,-0.2,-0.17152,0.0008,-10.0,6.0,,,0.0,-6.6638,0.0,38.0208,-0.2667,0.0,-6.9304,-6.9304,-519.78,50.0,-569.78,-1.3298
short,C,2025-03-12 10:45:00+05:30,2025-03-12 12:05:00+05:30,22421.25,22360.95,22441.775717797096,22351.80726431246,True,60.3,91.7,5.4,82.3,TRAIL_SL,80,1H:20M,-60.3,-0.2,-0.24824,0.0008,-10.0,6.0,,,0.0,13.369,0.0,109.0827,-2.1333,0.0,11.2357,11.2357,842.67,50.0,792.67,-10.4483
short,B,2025-03-12 12:05:00+05:30,2025-03-12 12:30:00+05:30,22360.95,22384.2,22378.188703005166,22378.188703005166,False,-23.25,14.6,23.85,5.1,STOP_LOSS,25,0H:25M,23.25,-0.2,-0.1814,0.0008,-10.0,6.0,,,0.0,-4.4554,0.0,16.2169,-0.6667,0.0,-5.1221,-5.1221,-384.15,50.0,-434.15,-3.3114
long,A,2025-03-13 09:30:00+05:30,2025-03-13 10:20:00+05:30,22475.85,22532.65,22440.964014609926,22541.445976880757,True,56.8,82.2,10.7,79.75,TRAIL_SL,50,0H:50M,56.8,0.2,0.24544,0.0008,-10.0,6.0,,,0.0,12.5214,0.0,96.7872,-1.3333,0.0,11.1881,11.1881,839.11,50.0,789.11,6.5801
long,A,2025-03-13 10:20:00+05:30,2025-03-13 10:55:00+05:30,22532.65,22492.8,22504.004359926646,22504.004359926646,False,-39.85,14.55,46.8,5.85,STOP_LOSS,35,0H:35M,-39.85,0.2,0.16812,0.0008,-10.0,6.0,,,0.0,-7.3983,0.0,47.6407,-0.9333,0.0,-8.3316,-8.3316,-624.87,50.0,-674.87,4.6239
long,C,2025-03-17 09:30:00+05:30,2025-03-17 10:10:00+05:30,22566.1,22513.4,22525.114522007952,22525.114522007952,False,-52.7,1.6,53.35,0.0,STOP_LOSS,40,0H:40M,-52.7,0.2,0.15784,0.0008,-10.0,6.0,,,0.0,-9.5402,0.0,83.3187,-1.0667,0.0,-10.6068,-10.6068,-795.51,50.0,-845.51,5.2776
long,A,2025-03-17 10:10:00+05:30,2025-03-17 10:30:00+05:30,22513.4,22471.1,22480.181434047325,22480.181434047325,False,-42.3,0.05,42.35,0.0,STOP_LOSS,20,0H:20M,-42.3,0.2,0.16616,0.0008,-10.0,6.0,,,0.0,-7.8159,0.0,53.6787,-0.5333,0.0,-8.3492,-8.3492,-626.19,50.0,-676.19,2.6526
long,C,2025-03-18 09:30:00+05:30,2025-03-18 10:45:00+05:30,22678.7,22759.15,22636.50325944472,22759.158994077523,True,80.45,95.95,13.15,94.7,TRAIL_SL,75,1H:15M,80.45,0.2,0.26436,0.0008,-10.0,6.0,,,0.0,18.42,0.0,194.1661,-2.0,0.0,16.42,16.42,1231.5,50.0,1181.5,9.8076
long,C,2025-03-18 10:45:00+05:30,2025-03-18 12:25:00+05:30,22759.15,22730.8,22731.90558973437,22731.90558973437,False,-28.35,22.25,30.0,17.25,STOP_LOSS,100,1H:40M,-28.35,0.2,0.17732,0.0008,-10.0,6.0,,,0.0,-5.3807,0.0,24.1117,-2.6667,0.0,-8.0473,-8.0473,-603.55,50.0,-653.55,12.9956
long,A,2025-03-19 09:30:00+05:30,2025-03-19 10:45:00+05:30,22843.3,22882.25,22809.30959399111,22895.378121684935,True,38.95,68.55,31.15,65.8,TRAIL_SL,75,1H:15M,38.95,0.2,0.23116,0.0008,-10.0,6.0,,,0.0,8.3362,0.0,45.5131,-2.0,0.0,6.3362,6.3362,475.21,50.0,425.21,9.8076
long,A,2025-03-19 10:45:00+05:30,2025-03-19 13:00:00+05:30,22882.25,22917.35,22855.48141092055,22925.416563584506,True,35.1,58.45,16.95,51.75,TRAIL_SL,135,2H:15M,35.1,0.2,0.22808,0.0008,-10.0,6.0,,,0.0,7.4635,0.0,36.9603,-3.6,0.0,3.8635,3.8635,289.76,50.0,239.76,17.3948
long,C,2025-03-20 09:30:00+05:30,2025-03-20 09:45:00+05:30,23065.65,23021.25,23030.77139441151,23030.77139441151,False,-44.4,5.45,47.05,0.0,STOP_LOSS,15,0H:15M,-44.4,0.2,0.16448,0.0008,-10.0,6.0,,,0.0,-8.1703,0.0,59.1408,-0.4,0.0,-8.5703,-8.5703,-642.77,50.0,-692.77,1.9921
long,A,2025-03-20 09:45:00+05:30,2025-03-20 13:00:00+05:30,23021.25,23100.6,22986.053408450985,23107.325837538465,True,79.35,94.0,47.3,93.5,TRAIL_SL,195,3H:15M,79.35,0.2,0.26348,0.0008,-10.0,6.0,,,0.0,18.1367,0.0,188.8927,-5.2,0.0,12.9367,12.9367,970.25,50.0,920.25,24.7726
long,A,2025-03-20 13:00:00+05:30,2025-03-20 14:05:00+05:30,23100.6,23186.65,23084.683451733337,23190.076079111754,True,86.05,105.95,2.45,99.55,TRAIL_SL,65,1H:05M,86.05,0.2,0.26884,0.0008,-10.0,6.0,,,0.0,19.8757,0.0,222.1381,-1.7333,0.0,18.1423,18.1423,1360.67,50.0,1310.67,8.5214
long,C,2025-03-21 09:30:00+05:30,2025-03-21 09:45:00+05:30,23225.9,23255.1,23190.918221073818,23255.697998581054,True,29.2,50.8,5.55,47.95,TRAIL_SL,15,0H:15M,29.2,0.2,0.22336,0.0008,-10.0,6.0,,,0.0,6.147,0.0,25.5792,-0.4,0.0,5.747,5.747,431.02,50.0,381.02,1.9921
long,A,2025-03-21 10:00:00+05:30,2025-03-21 11:10:00+05:30,23251.6,23331.15,23221.04982469031,23334.33904418654,True,79.55,106.1,3.7,94.8,TRAIL_SL,70,1H:10M,79.55,0.2,0.26364,0.0008,-10.0,6.0,,,0.0,18.1882,0.0,189.8461,-1.8667,0.0,16.3215,16.3215,1224.11,50.0,1174.11,9.1653
long,A,2025-03-21 11:10:00+05:30,2025-03-21 13:00:00+05:30,23331.15,23387.6,23307.586430822448,23389.222692766565,True,56.45,71.55,4.65,68.3,TRAIL_SL,110,1H:50M,56.45,0.2,0.24516,0.0008,-10.0,6.0,,,0.0,12.4372,0.0,95.5981,-2.9333,0.0,9.5038,9.5038,712.79,50.0,662.79,14.26
long,A,2025-03-21 13:00:00+05:30,2025-03-21 13:15:00+05:30,23387.6,23362.75,23366.808667462046,23366.808667462046,False,-24.85,7.65,37.65,0.0,STOP_LOSS,15,0H:15M,-24.85,0.2,0.18012,0.0008,-10.0,6.0,,,0.0,-4.7477,0.0,18.5257,-0.4,0.0,-5.1477,-5.1477,-386.08,50.0,-436.08,1.9921
long,C,2025-03-24 09:30:00+05:30,2025-03-24 11:05:00+05:30,23454.9,23611.75,23409.763559439165,23615.86299125517,True,156.85,184.0,21.4,175.3,TRAIL_SL,95,1H:35M,156.85,0.2,0.32548,0.0008,-10.0,6.0,,,0.0,40.2267,0.0,738.0577,-2.5333,0.0,37.6934,37.6934,2827.0,50.0,2777.0,12.3611
